# x rho u p
0.650155 0.426294 0.927453 0.30313
0.650165 0.426294 0.927453 0.30313
0.650175 0.426294 0.927453 0.30313
0.650185 0.426294 0.927453 0.30313
0.650195 0.426294 0.927453 0.30313
0.650205 0.426294 0.927453 0.30313
0.650215 0.426294 0.927453 0.30313
0.650225 0.426294 0.927453 0.30313
0.650235 0.426294 0.927453 0.30313
0.650245 0.426294 0.927453 0.30313
0.650255 0.426294 0.927453 0.30313
0.650265 0.426294 0.927453 0.30313
0.650275 0.426294 0.927453 0.30313
0.650285 0.426294 0.927453 0.30313
0.650295 0.426294 0.927453 0.30313
0.650305 0.426294 0.927453 0.30313
0.650315 0.426294 0.927453 0.30313
0.650325 0.426294 0.927453 0.30313
0.650335 0.426294 0.927453 0.30313
0.650345 0.426294 0.927453 0.30313
0.650355 0.426294 0.927453 0.30313
0.650365 0.426294 0.927453 0.30313
0.650375 0.426294 0.927453 0.30313
0.650385 0.426294 0.927453 0.30313
0.650395 0.426294 0.927453 0.30313
0.650405 0.426294 0.927453 0.30313
0.650415 0.426294 0.927453 0.30313
0.650425 0.426294 0.927453 0.30313
0.650435 0.426294 0.927453 0.30313
0.650445 0.426294 0.927453 0.30313
0.650455 0.426294 0.927453 0.30313
0.650465 0.426294 0.927453 0.30313
0.650475 0.426294 0.927453 0.30313
0.650485 0.426294 0.927453 0.30313
0.650495 0.426294 0.927453 0.30313
0.650505 0.426294 0.927453 0.30313
0.650515 0.426294 0.927453 0.30313
0.650525 0.426294 0.927453 0.30313
0.650535 0.426294 0.927453 0.30313
0.650545 0.426294 0.927453 0.30313
0.650555 0.426294 0.927453 0.30313
0.650565 0.426294 0.927453 0.30313
0.650575 0.426294 0.927453 0.30313
0.650585 0.426294 0.927453 0.30313
0.650595 0.426294 0.927453 0.30313
0.650605 0.426294 0.927453 0.30313
0.650615 0.426294 0.927453 0.30313
0.650625 0.426294 0.927453 0.30313
0.650635 0.426294 0.927453 0.30313
0.650645 0.426294 0.927453 0.30313
0.650655 0.426294 0.927453 0.30313
0.650665 0.426294 0.927453 0.30313
0.650675 0.426294 0.927453 0.30313
0.650685 0.426294 0.927453 0.30313
0.650695 0.426293 0.927453 0.30313
0.650705 0.426293 0.927453 0.30313
0.650715 0.426293 0.927453 0.30313
0.650725 0.426293 0.927453 0.30313
0.650735 0.426293 0.927453 0.30313
0.650745 0.426293 0.927453 0.30313
0.650755 0.426293 0.927453 0.30313
0.650765 0.426293 0.927453 0.30313
0.650775 0.426293 0.927453 0.30313
0.650785 0.426293 0.927453 0.30313
0.650795 0.426293 0.927453 0.30313
0.650805 0.426293 0.927453 0.30313
0.650815 0.426293 0.927453 0.30313
0.650825 0.426293 0.927453 0.30313
0.650835 0.426293 0.927453 0.30313
0.650845 0.426293 0.927453 0.30313
0.650855 0.426293 0.927453 0.30313
0.650865 0.426293 0.927453 0.30313
0.650875 0.426293 0.927453 0.30313
0.650885 0.426293 0.927453 0.30313
0.650895 0.426293 0.927453 0.30313
0.650905 0.426293 0.927453 0.30313
0.650915 0.426293 0.927453 0.30313
0.650925 0.426293 0.927453 0.30313
0.650935 0.426293 0.927453 0.30313
0.650945 0.426293 0.927453 0.30313
0.650955 0.426293 0.927453 0.30313
0.650965 0.426293 0.927453 0.30313
0.650975 0.426293 0.927453 0.30313
0.650985 0.426293 0.927453 0.30313
0.650995 0.426293 0.927453 0.30313
0.651005 0.426293 0.927453 0.30313
0.651015 0.426293 0.927453 0.30313
0.651025 0.426293 0.927453 0.30313
0.651035 0.426293 0.927453 0.30313
0.651045 0.426293 0.927453 0.30313
0.651055 0.426293 0.927453 0.30313
0.651065 0.426293 0.927453 0.30313
0.651075 0.426293 0.927453 0.30313
0.651085 0.426293 0.927453 0.30313
0.651095 0.426293 0.927453 0.30313
0.651105 0.426293 0.927453 0.30313
0.651115 0.426293 0.927453 0.30313
0.651125 0.426293 0.927453 0.30313
0.651135 0.426293 0.927453 0.30313
0.651145 0.426293 0.927453 0.30313
0.651155 0.426293 0.927453 0.30313
0.651165 0.426293 0.927453 0.30313
0.651175 0.426293 0.927453 0.30313
0.651185 0.426293 0.927453 0.30313
0.651195 0.426293 0.927453 0.30313
0.651205 0.426293 0.927453 0.30313
0.651215 0.426293 0.927453 0.30313
0.651225 0.426293 0.927453 0.30313
0.651235 0.426293 0.927453 0.30313
0.651245 0.426293 0.927453 0.30313
0.651255 0.426293 0.927453 0.30313
0.651265 0.426293 0.927453 0.30313
0.651275 0.426293 0.927453 0.30313
0.651285 0.426293 0.927453 0.30313
0.651295 0.426293 0.927453 0.30313
0.651305 0.426293 0.927453 0.30313
0.651315 0.426293 0.927453 0.30313
0.651325 0.426293 0.927453 0.30313
0.651335 0.426293 0.927453 0.30313
0.651345 0.426293 0.927453 0.30313
0.651355 0.426293 0.927453 0.30313
0.651365 0.426293 0.927453 0.30313
0.651375 0.426293 0.927453 0.30313
0.651385 0.426293 0.927453 0.30313
0.651395 0.426293 0.927453 0.30313
0.651405 0.426293 0.927453 0.30313
0.651415 0.426293 0.927453 0.30313
0.651425 0.426293 0.927453 0.30313
0.651435 0.426293 0.927453 0.30313
0.651445 0.426293 0.927453 0.30313
0.651455 0.426293 0.927453 0.30313
0.651465 0.426293 0.927453 0.30313
0.651475 0.426293 0.927453 0.30313
0.651485 0.426293 0.927453 0.30313
0.651495 0.426293 0.927453 0.30313
0.651505 0.426293 0.927453 0.30313
0.651515 0.426293 0.927453 0.30313
0.651525 0.426293 0.927453 0.30313
0.651535 0.426293 0.927453 0.30313
0.651545 0.426293 0.927453 0.30313
0.651555 0.426293 0.927453 0.30313
0.651565 0.426293 0.927453 0.30313
0.651575 0.426293 0.927453 0.30313
0.651585 0.426293 0.927453 0.30313
0.651595 0.426293 0.927453 0.30313
0.651605 0.426293 0.927453 0.30313
0.651615 0.426293 0.927453 0.30313
0.651625 0.426293 0.927453 0.30313
0.651635 0.426293 0.927453 0.30313
0.651645 0.426293 0.927453 0.30313
0.651655 0.426293 0.927453 0.30313
0.651665 0.426293 0.927453 0.30313
0.651675 0.426293 0.927453 0.30313
0.651685 0.426293 0.927453 0.30313
0.651695 0.426293 0.927453 0.30313
0.651705 0.426293 0.927453 0.30313
0.651715 0.426293 0.927453 0.30313
0.651725 0.426293 0.927453 0.30313
0.651735 0.426293 0.927453 0.30313
0.651745 0.426293 0.927453 0.30313
0.651755 0.426293 0.927453 0.30313
0.651765 0.426293 0.927453 0.30313
0.651775 0.426293 0.927453 0.30313
0.651785 0.426293 0.927453 0.30313
0.651795 0.426293 0.927453 0.30313
0.651805 0.426293 0.927453 0.30313
0.651815 0.426293 0.927453 0.30313
0.651825 0.426293 0.927453 0.30313
0.651835 0.426293 0.927453 0.30313
0.651845 0.426293 0.927453 0.30313
0.651855 0.426293 0.927453 0.30313
0.651865 0.426293 0.927453 0.30313
0.651875 0.426293 0.927453 0.30313
0.651885 0.426293 0.927453 0.30313
0.651895 0.426293 0.927453 0.30313
0.651905 0.426293 0.927453 0.30313
0.651915 0.426293 0.927453 0.30313
0.651925 0.426293 0.927453 0.30313
0.651935 0.426293 0.927453 0.30313
0.651945 0.426293 0.927453 0.30313
0.651955 0.426293 0.927453 0.30313
0.651965 0.426293 0.927453 0.30313
0.651975 0.426293 0.927453 0.30313
0.651985 0.426293 0.927453 0.30313
0.651995 0.426293 0.927453 0.30313
0.652005 0.426292 0.927453 0.30313
0.652015 0.426292 0.927453 0.30313
0.652025 0.426292 0.927453 0.30313
0.652035 0.426292 0.927453 0.30313
0.652045 0.426292 0.927453 0.30313
0.652055 0.426292 0.927453 0.30313
0.652065 0.426292 0.927453 0.30313
0.652075 0.426292 0.927453 0.30313
0.652085 0.426292 0.927453 0.30313
0.652095 0.426292 0.927453 0.30313
0.652105 0.426292 0.927453 0.30313
0.652115 0.426292 0.927453 0.30313
0.652125 0.426292 0.927453 0.30313
0.652135 0.426292 0.927453 0.30313
0.652145 0.426292 0.927453 0.30313
0.652155 0.426292 0.927453 0.30313
0.652165 0.426292 0.927453 0.30313
0.652175 0.426292 0.927453 0.30313
0.652185 0.426292 0.927453 0.30313
0.652195 0.426292 0.927453 0.30313
0.652205 0.426292 0.927453 0.30313
0.652215 0.426292 0.927453 0.30313
0.652225 0.426292 0.927453 0.30313
0.652235 0.426292 0.927453 0.30313
0.652245 0.426292 0.927453 0.30313
0.652255 0.426292 0.927453 0.30313
0.652265 0.426292 0.927453 0.30313
0.652275 0.426292 0.927453 0.30313
0.652285 0.426292 0.927453 0.30313
0.652295 0.426292 0.927453 0.30313
0.652305 0.426292 0.927453 0.30313
0.652315 0.426292 0.927453 0.30313
0.652325 0.426292 0.927453 0.30313
0.652335 0.426292 0.927453 0.30313
0.652345 0.426292 0.927453 0.30313
0.652355 0.426292 0.927453 0.30313
0.652365 0.426292 0.927453 0.30313
0.652375 0.426292 0.927453 0.30313
0.652385 0.426292 0.927453 0.30313
0.652395 0.426292 0.927453 0.30313
0.652405 0.426292 0.927453 0.30313
0.652415 0.426292 0.927453 0.30313
0.652425 0.426292 0.927453 0.30313
0.652435 0.426292 0.927453 0.30313
0.652445 0.426292 0.927453 0.30313
0.652455 0.426292 0.927453 0.30313
0.652465 0.426292 0.927453 0.30313
0.652475 0.426292 0.927453 0.30313
0.652485 0.426292 0.927453 0.30313
0.652495 0.426292 0.927453 0.30313
0.652505 0.426292 0.927453 0.30313
0.652515 0.426292 0.927453 0.30313
0.652525 0.426292 0.927453 0.30313
0.652535 0.426292 0.927453 0.30313
0.652545 0.426292 0.927453 0.30313
0.652555 0.426292 0.927453 0.30313
0.652565 0.426292 0.927453 0.30313
0.652575 0.426292 0.927453 0.30313
0.652585 0.426292 0.927453 0.30313
0.652595 0.426292 0.927453 0.30313
0.652605 0.426292 0.927453 0.30313
0.652615 0.426292 0.927453 0.30313
0.652625 0.426292 0.927453 0.30313
0.652635 0.426292 0.927453 0.30313
0.652645 0.426292 0.927453 0.30313
0.652655 0.426292 0.927453 0.30313
0.652665 0.426292 0.927453 0.30313
0.652675 0.426292 0.927453 0.30313
0.652685 0.426292 0.927453 0.30313
0.652695 0.426292 0.927453 0.30313
0.652705 0.426292 0.927453 0.30313
0.652715 0.426292 0.927453 0.30313
0.652725 0.426292 0.927453 0.30313
0.652735 0.426292 0.927453 0.30313
0.652745 0.426292 0.927453 0.30313
0.652755 0.426292 0.927453 0.30313
0.652765 0.426292 0.927453 0.30313
0.652775 0.426292 0.927453 0.30313
0.652785 0.426292 0.927453 0.30313
0.652795 0.426292 0.927453 0.30313
0.652805 0.426292 0.927453 0.30313
0.652815 0.426292 0.927453 0.30313
0.652825 0.426292 0.927453 0.30313
0.652835 0.426292 0.927453 0.30313
0.652845 0.426292 0.927453 0.30313
0.652855 0.426292 0.927453 0.30313
0.652865 0.426292 0.927453 0.30313
0.652875 0.426292 0.927453 0.30313
0.652885 0.426292 0.927453 0.30313
0.652895 0.426292 0.927453 0.30313
0.652905 0.426292 0.927453 0.30313
0.652915 0.426292 0.927453 0.30313
0.652925 0.426292 0.927453 0.30313
0.652935 0.426292 0.927453 0.30313
0.652945 0.426292 0.927453 0.30313
0.652955 0.426292 0.927453 0.30313
0.652965 0.426292 0.927453 0.30313
0.652975 0.426292 0.927453 0.30313
0.652985 0.426292 0.927453 0.30313
0.652995 0.426292 0.927453 0.30313
0.653005 0.426292 0.927453 0.30313
0.653015 0.426292 0.927453 0.30313
0.653025 0.426292 0.927453 0.30313
0.653035 0.426292 0.927453 0.30313
0.653045 0.426292 0.927453 0.30313
0.653055 0.426292 0.927453 0.30313
0.653065 0.426292 0.927453 0.30313
0.653075 0.426292 0.927453 0.30313
0.653085 0.426292 0.927453 0.30313
0.653095 0.426292 0.927453 0.30313
0.653105 0.426292 0.927453 0.30313
0.653115 0.426292 0.927453 0.30313
0.653125 0.426292 0.927453 0.30313
0.653135 0.426292 0.927453 0.30313
0.653145 0.426292 0.927453 0.30313
0.653155 0.426292 0.927453 0.30313
0.653165 0.426292 0.927453 0.30313
0.653175 0.426292 0.927453 0.30313
0.653185 0.426292 0.927453 0.30313
0.653195 0.426292 0.927453 0.30313
0.653205 0.426292 0.927453 0.30313
0.653215 0.426292 0.927453 0.30313
0.653225 0.426291 0.927453 0.30313
0.653235 0.426291 0.927453 0.30313
0.653245 0.426291 0.927453 0.30313
0.653255 0.426291 0.927453 0.30313
0.653265 0.426291 0.927453 0.30313
0.653275 0.426291 0.927453 0.30313
0.653285 0.426291 0.927453 0.30313
0.653295 0.426291 0.927453 0.30313
0.653305 0.426291 0.927453 0.30313
0.653315 0.426291 0.927453 0.30313
0.653325 0.426291 0.927453 0.30313
0.653335 0.426291 0.927453 0.30313
0.653345 0.426291 0.927453 0.30313
0.653355 0.426291 0.927453 0.30313
0.653365 0.426291 0.927453 0.30313
0.653375 0.426291 0.927453 0.30313
0.653385 0.426291 0.927453 0.30313
0.653395 0.426291 0.927453 0.30313
0.653405 0.426291 0.927453 0.30313
0.653415 0.426291 0.927453 0.30313
0.653425 0.426291 0.927453 0.30313
0.653435 0.426291 0.927453 0.30313
0.653445 0.426291 0.927453 0.30313
0.653455 0.426291 0.927453 0.30313
0.653465 0.426291 0.927453 0.30313
0.653475 0.426291 0.927453 0.30313
0.653485 0.426291 0.927453 0.30313
0.653495 0.426291 0.927453 0.30313
0.653505 0.426291 0.927453 0.30313
0.653515 0.426291 0.927453 0.30313
0.653525 0.426291 0.927453 0.30313
0.653535 0.426291 0.927453 0.30313
0.653545 0.426291 0.927453 0.30313
0.653555 0.426291 0.927453 0.30313
0.653565 0.426291 0.927453 0.30313
0.653575 0.426291 0.927453 0.30313
0.653585 0.426291 0.927453 0.30313
0.653595 0.426291 0.927453 0.30313
0.653605 0.426291 0.927453 0.30313
0.653615 0.426291 0.927453 0.30313
0.653625 0.426291 0.927453 0.30313
0.653635 0.426291 0.927453 0.30313
0.653645 0.426291 0.927453 0.30313
0.653655 0.426291 0.927453 0.30313
0.653665 0.426291 0.927453 0.30313
0.653675 0.426291 0.927453 0.30313
0.653685 0.426291 0.927453 0.30313
0.653695 0.426291 0.927453 0.30313
0.653705 0.426291 0.927453 0.30313
0.653715 0.426291 0.927453 0.30313
0.653725 0.426291 0.927453 0.30313
0.653735 0.426291 0.927453 0.30313
0.653745 0.426291 0.927453 0.30313
0.653755 0.426291 0.927453 0.30313
0.653765 0.426291 0.927453 0.30313
0.653775 0.426291 0.927453 0.30313
0.653785 0.426291 0.927453 0.30313
0.653795 0.426291 0.927453 0.30313
0.653805 0.426291 0.927453 0.30313
0.653815 0.426291 0.927453 0.30313
0.653825 0.426291 0.927453 0.30313
0.653835 0.426291 0.927453 0.30313
0.653845 0.426291 0.927453 0.30313
0.653855 0.426291 0.927453 0.30313
0.653865 0.426291 0.927453 0.30313
0.653875 0.426291 0.927453 0.30313
0.653885 0.426291 0.927453 0.30313
0.653895 0.426291 0.927453 0.30313
0.653905 0.426291 0.927453 0.30313
0.653915 0.426291 0.927453 0.30313
0.653925 0.426291 0.927453 0.30313
0.653935 0.426291 0.927453 0.30313
0.653945 0.426291 0.927453 0.30313
0.653955 0.426291 0.927453 0.30313
0.653965 0.426291 0.927453 0.30313
0.653975 0.426291 0.927453 0.30313
0.653985 0.426291 0.927453 0.30313
0.653995 0.426291 0.927453 0.30313
0.654005 0.426291 0.927453 0.30313
0.654015 0.426291 0.927453 0.30313
0.654025 0.426291 0.927453 0.30313
0.654035 0.426291 0.927453 0.30313
0.654045 0.426291 0.927453 0.30313
0.654055 0.426291 0.927453 0.30313
0.654065 0.426291 0.927453 0.30313
0.654075 0.426291 0.927453 0.30313
0.654085 0.426291 0.927453 0.30313
0.654095 0.426291 0.927453 0.30313
0.654105 0.426291 0.927453 0.30313
0.654115 0.426291 0.927453 0.30313
0.654125 0.426291 0.927453 0.30313
0.654135 0.426291 0.927453 0.30313
0.654145 0.426291 0.927453 0.30313
0.654155 0.426291 0.927453 0.30313
0.654165 0.426291 0.927453 0.30313
0.654175 0.426291 0.927453 0.30313
0.654185 0.426291 0.927453 0.30313
0.654195 0.426291 0.927453 0.30313
0.654205 0.426291 0.927453 0.30313
0.654215 0.426291 0.927453 0.30313
0.654225 0.426291 0.927453 0.30313
0.654235 0.426291 0.927453 0.30313
0.654245 0.426291 0.927453 0.30313
0.654255 0.426291 0.927453 0.30313
0.654265 0.426291 0.927453 0.30313
0.654275 0.426291 0.927453 0.30313
0.654285 0.426291 0.927453 0.30313
0.654295 0.426291 0.927453 0.30313
0.654305 0.426291 0.927453 0.30313
0.654315 0.426291 0.927453 0.30313
0.654325 0.426291 0.927453 0.30313
0.654335 0.426291 0.927453 0.30313
0.654345 0.426291 0.927453 0.30313
0.654355 0.426291 0.927453 0.30313
0.654365 0.42629 0.927453 0.30313
0.654375 0.42629 0.927453 0.30313
0.654385 0.42629 0.927453 0.30313
0.654395 0.42629 0.927453 0.30313
0.654405 0.42629 0.927453 0.30313
0.654415 0.42629 0.927453 0.30313
0.654425 0.42629 0.927453 0.30313
0.654435 0.42629 0.927453 0.30313
0.654445 0.42629 0.927453 0.30313
0.654455 0.42629 0.927453 0.30313
0.654465 0.42629 0.927453 0.30313
0.654475 0.42629 0.927453 0.30313
0.654485 0.42629 0.927453 0.30313
0.654495 0.42629 0.927453 0.30313
0.654505 0.42629 0.927453 0.30313
0.654515 0.42629 0.927453 0.30313
0.654525 0.42629 0.927453 0.30313
0.654535 0.42629 0.927453 0.30313
0.654545 0.42629 0.927453 0.30313
0.654555 0.42629 0.927453 0.30313
0.654565 0.42629 0.927453 0.30313
0.654575 0.42629 0.927453 0.30313
0.654585 0.42629 0.927453 0.30313
0.654595 0.42629 0.927453 0.30313
0.654605 0.42629 0.927453 0.30313
0.654615 0.42629 0.927453 0.30313
0.654625 0.42629 0.927453 0.30313
0.654635 0.42629 0.927453 0.30313
0.654645 0.42629 0.927453 0.30313
0.654655 0.42629 0.927453 0.30313
0.654665 0.42629 0.927453 0.30313
0.654675 0.42629 0.927453 0.30313
0.654685 0.42629 0.927453 0.30313
0.654695 0.42629 0.927453 0.30313
0.654705 0.42629 0.927453 0.30313
0.654715 0.42629 0.927453 0.30313
0.654725 0.42629 0.927453 0.30313
0.654735 0.42629 0.927453 0.30313
0.654745 0.42629 0.927453 0.30313
0.654755 0.42629 0.927453 0.30313
0.654765 0.42629 0.927453 0.30313
0.654775 0.42629 0.927453 0.30313
0.654785 0.42629 0.927453 0.30313
0.654795 0.42629 0.927453 0.30313
0.654805 0.42629 0.927453 0.30313
0.654815 0.42629 0.927453 0.30313
0.654825 0.42629 0.927453 0.30313
0.654835 0.42629 0.927453 0.30313
0.654845 0.42629 0.927453 0.30313
0.654855 0.42629 0.927453 0.30313
0.654865 0.42629 0.927453 0.30313
0.654875 0.42629 0.927453 0.30313
0.654885 0.42629 0.927453 0.30313
0.654895 0.42629 0.927453 0.30313
0.654905 0.42629 0.927453 0.30313
0.654915 0.42629 0.927453 0.30313
0.654925 0.42629 0.927453 0.30313
0.654935 0.42629 0.927453 0.30313
0.654945 0.42629 0.927453 0.30313
0.654955 0.42629 0.927453 0.30313
0.654965 0.42629 0.927453 0.30313
0.654975 0.42629 0.927453 0.30313
0.654985 0.42629 0.927453 0.30313
0.654995 0.42629 0.927453 0.30313
0.655005 0.42629 0.927453 0.30313
0.655015 0.42629 0.927453 0.30313
0.655025 0.42629 0.927453 0.30313
0.655035 0.42629 0.927453 0.30313
0.655045 0.42629 0.927453 0.30313
0.655055 0.42629 0.927453 0.30313
0.655065 0.42629 0.927453 0.30313
0.655075 0.42629 0.927453 0.30313
0.655085 0.42629 0.927453 0.30313
0.655095 0.42629 0.927453 0.30313
0.655105 0.42629 0.927453 0.30313
0.655115 0.42629 0.927453 0.30313
0.655125 0.42629 0.927453 0.30313
0.655135 0.42629 0.927453 0.30313
0.655145 0.42629 0.927453 0.30313
0.655155 0.42629 0.927453 0.30313
0.655165 0.42629 0.927453 0.30313
0.655175 0.42629 0.927453 0.30313
0.655185 0.42629 0.927453 0.30313
0.655195 0.42629 0.927453 0.30313
0.655205 0.42629 0.927453 0.30313
0.655215 0.42629 0.927453 0.30313
0.655225 0.42629 0.927453 0.30313
0.655235 0.42629 0.927453 0.30313
0.655245 0.42629 0.927453 0.30313
0.655255 0.42629 0.927453 0.30313
0.655265 0.42629 0.927453 0.30313
0.655275 0.42629 0.927453 0.30313
0.655285 0.42629 0.927453 0.30313
0.655295 0.42629 0.927453 0.30313
0.655305 0.42629 0.927453 0.30313
0.655315 0.42629 0.927453 0.30313
0.655325 0.42629 0.927453 0.30313
0.655335 0.42629 0.927453 0.30313
0.655345 0.42629 0.927453 0.30313
0.655355 0.42629 0.927453 0.30313
0.655365 0.42629 0.927453 0.30313
0.655375 0.42629 0.927453 0.30313
0.655385 0.42629 0.927453 0.30313
0.655395 0.42629 0.927453 0.30313
0.655405 0.42629 0.927453 0.30313
0.655415 0.42629 0.927453 0.30313
0.655425 0.426289 0.927453 0.30313
0.655435 0.426289 0.927453 0.30313
0.655445 0.426289 0.927453 0.30313
0.655455 0.426289 0.927453 0.30313
0.655465 0.426289 0.927453 0.30313
0.655475 0.426289 0.927453 0.30313
0.655485 0.426289 0.927453 0.30313
0.655495 0.426289 0.927453 0.30313
0.655505 0.426289 0.927453 0.30313
0.655515 0.426289 0.927453 0.30313
0.655525 0.426289 0.927453 0.30313
0.655535 0.426289 0.927453 0.30313
0.655545 0.426289 0.927453 0.30313
0.655555 0.426289 0.927453 0.30313
0.655565 0.426289 0.927453 0.30313
0.655575 0.426289 0.927453 0.30313
0.655585 0.426289 0.927453 0.30313
0.655595 0.426289 0.927453 0.30313
0.655605 0.426289 0.927453 0.30313
0.655615 0.426289 0.927453 0.30313
0.655625 0.426289 0.927453 0.30313
0.655635 0.426289 0.927453 0.30313
0.655645 0.426289 0.927453 0.30313
0.655655 0.426289 0.927453 0.30313
0.655665 0.426289 0.927453 0.30313
0.655675 0.426289 0.927453 0.30313
0.655685 0.426289 0.927453 0.30313
0.655695 0.426289 0.927453 0.30313
0.655705 0.426289 0.927453 0.30313
0.655715 0.426289 0.927453 0.30313
0.655725 0.426289 0.927453 0.30313
0.655735 0.426289 0.927453 0.30313
0.655745 0.426289 0.927453 0.30313
0.655755 0.426289 0.927453 0.30313
0.655765 0.426289 0.927453 0.30313
0.655775 0.426289 0.927453 0.30313
0.655785 0.426289 0.927453 0.30313
0.655795 0.426289 0.927453 0.30313
0.655805 0.426289 0.927453 0.30313
0.655815 0.426289 0.927453 0.30313
0.655825 0.426289 0.927453 0.30313
0.655835 0.426289 0.927453 0.30313
0.655845 0.426289 0.927453 0.30313
0.655855 0.426289 0.927453 0.30313
0.655865 0.426289 0.927453 0.30313
0.655875 0.426289 0.927453 0.30313
0.655885 0.426289 0.927453 0.30313
0.655895 0.426289 0.927453 0.30313
0.655905 0.426289 0.927453 0.30313
0.655915 0.426289 0.927453 0.30313
0.655925 0.426289 0.927453 0.30313
0.655935 0.426289 0.927453 0.30313
0.655945 0.426289 0.927453 0.30313
0.655955 0.426289 0.927453 0.30313
0.655965 0.426289 0.927453 0.30313
0.655975 0.426289 0.927453 0.30313
0.655985 0.426289 0.927453 0.30313
0.655995 0.426289 0.927453 0.30313
0.656005 0.426289 0.927453 0.30313
0.656015 0.426289 0.927453 0.30313
0.656025 0.426289 0.927453 0.30313
0.656035 0.426289 0.927453 0.30313
0.656045 0.426289 0.927453 0.30313
0.656055 0.426289 0.927453 0.30313
0.656065 0.426289 0.927453 0.30313
0.656075 0.426289 0.927453 0.30313
0.656085 0.426289 0.927453 0.30313
0.656095 0.426289 0.927453 0.30313
0.656105 0.426289 0.927453 0.30313
0.656115 0.426289 0.927453 0.30313
0.656125 0.426289 0.927453 0.30313
0.656135 0.426289 0.927453 0.30313
0.656145 0.426289 0.927453 0.30313
0.656155 0.426289 0.927453 0.30313
0.656165 0.426289 0.927453 0.30313
0.656175 0.426289 0.927453 0.30313
0.656185 0.426289 0.927453 0.30313
0.656195 0.426289 0.927453 0.30313
0.656205 0.426289 0.927453 0.30313
0.656215 0.426289 0.927453 0.30313
0.656225 0.426289 0.927453 0.30313
0.656235 0.426289 0.927453 0.30313
0.656245 0.426289 0.927453 0.30313
0.656255 0.426289 0.927453 0.30313
0.656265 0.426289 0.927453 0.30313
0.656275 0.426289 0.927453 0.30313
0.656285 0.426289 0.927453 0.30313
0.656295 0.426289 0.927453 0.30313
0.656305 0.426289 0.927453 0.30313
0.656315 0.426289 0.927453 0.30313
0.656325 0.426289 0.927453 0.30313
0.656335 0.426289 0.927453 0.30313
0.656345 0.426289 0.927453 0.30313
0.656355 0.426289 0.927453 0.30313
0.656365 0.426289 0.927453 0.30313
0.656375 0.426289 0.927453 0.30313
0.656385 0.426289 0.927453 0.30313
0.656395 0.426289 0.927453 0.30313
0.656405 0.426289 0.927453 0.30313
0.656415 0.426288 0.927453 0.30313
0.656425 0.426288 0.927453 0.30313
0.656435 0.426288 0.927453 0.30313
0.656445 0.426288 0.927453 0.30313
0.656455 0.426288 0.927453 0.30313
0.656465 0.426288 0.927453 0.30313
0.656475 0.426288 0.927453 0.30313
0.656485 0.426288 0.927453 0.30313
0.656495 0.426288 0.927453 0.30313
0.656505 0.426288 0.927453 0.30313
0.656515 0.426288 0.927453 0.30313
0.656525 0.426288 0.927453 0.30313
0.656535 0.426288 0.927453 0.30313
0.656545 0.426288 0.927453 0.30313
0.656555 0.426288 0.927453 0.30313
0.656565 0.426288 0.927453 0.30313
0.656575 0.426288 0.927453 0.30313
0.656585 0.426288 0.927453 0.30313
0.656595 0.426288 0.927453 0.30313
0.656605 0.426288 0.927453 0.30313
0.656615 0.426288 0.927453 0.30313
0.656625 0.426288 0.927453 0.30313
0.656635 0.426288 0.927453 0.30313
0.656645 0.426288 0.927453 0.30313
0.656655 0.426288 0.927453 0.30313
0.656665 0.426288 0.927453 0.30313
0.656675 0.426288 0.927453 0.30313
0.656685 0.426288 0.927453 0.30313
0.656695 0.426288 0.927453 0.30313
0.656705 0.426288 0.927453 0.30313
0.656715 0.426288 0.927453 0.30313
0.656725 0.426288 0.927453 0.30313
0.656735 0.426288 0.927453 0.30313
0.656745 0.426288 0.927453 0.30313
0.656755 0.426288 0.927453 0.30313
0.656765 0.426288 0.927453 0.30313
0.656775 0.426288 0.927453 0.30313
0.656785 0.426288 0.927453 0.30313
0.656795 0.426288 0.927453 0.30313
0.656805 0.426288 0.927453 0.30313
0.656815 0.426288 0.927453 0.30313
0.656825 0.426288 0.927453 0.30313
0.656835 0.426288 0.927453 0.30313
0.656845 0.426288 0.927453 0.30313
0.656855 0.426288 0.927453 0.30313
0.656865 0.426288 0.927453 0.30313
0.656875 0.426288 0.927453 0.30313
0.656885 0.426288 0.927453 0.30313
0.656895 0.426288 0.927453 0.30313
0.656905 0.426288 0.927453 0.30313
0.656915 0.426288 0.927453 0.30313
0.656925 0.426288 0.927453 0.30313
0.656935 0.426288 0.927453 0.30313
0.656945 0.426288 0.927453 0.30313
0.656955 0.426288 0.927453 0.30313
0.656965 0.426288 0.927453 0.30313
0.656975 0.426288 0.927453 0.30313
0.656985 0.426288 0.927453 0.30313
0.656995 0.426288 0.927453 0.30313
0.657005 0.426288 0.927453 0.30313
0.657015 0.426288 0.927453 0.30313
0.657025 0.426288 0.927453 0.30313
0.657035 0.426288 0.927453 0.30313
0.657045 0.426288 0.927453 0.30313
0.657055 0.426288 0.927453 0.30313
0.657065 0.426288 0.927453 0.30313
0.657075 0.426288 0.927453 0.30313
0.657085 0.426288 0.927453 0.30313
0.657095 0.426288 0.927453 0.30313
0.657105 0.426288 0.927453 0.30313
0.657115 0.426288 0.927453 0.30313
0.657125 0.426288 0.927453 0.30313
0.657135 0.426288 0.927453 0.30313
